Plot_ID,Zone,Habitat,Canonical_Species,Abundance,Species_Key,Zone_Key,Habitat_Key,Structural_Lookup_Key,Structural_Species_Key,Resolved_Record_ID,Master_Species,Mean_DBH,Mean_Height,Basal_Area,Final_Linkage_Class,Structural_Integration_QC,Structural_Data_Available,DBH_Weighted_Contribution,Height_Weighted_Contribution,BA_Weighted_Contribution,Structurally_Represented_Individuals
CsP2,Core,Stream,Strombosia postulata,1,strombosia postulata,core,stream,core||stream||strombosia postulata,strombosia postulata,OMO_STR_0024,Strombosia postulata,42.6,35.2,1425.9,LINK_TAXONOMICALLY_SECURE_WITH_ABUNDANCE_DISCREPANCY,TAXONOMICALLY_SECURE_ABUNDANCE_DISCREPANCY,True,42.6,35.2,1425.9,1
CsP3,Core,Stream,Strombosia postulata,2,strombosia postulata,core,stream,core||stream||strombosia postulata,strombosia postulata,OMO_STR_0024,Strombosia postulata,42.6,35.2,1425.9,LINK_TAXONOMICALLY_SECURE_WITH_ABUNDANCE_DISCREPANCY,TAXONOMICALLY_SECURE_ABUNDANCE_DISCREPANCY,True,85.2,70.4,2851.8,2
CsP4,Core,Stream,Strombosia postulata,1,strombosia postulata,core,stream,core||stream||strombosia postulata,strombosia postulata,OMO_STR_0024,Strombosia postulata,42.6,35.2,1425.9,LINK_TAXONOMICALLY_SECURE_WITH_ABUNDANCE_DISCREPANCY,TAXONOMICALLY_SECURE_ABUNDANCE_DISCREPANCY,True,42.6,35.2,1425.9,1
CsP6,Core,Stream,Strombosia postulata,1,strombosia postulata,core,stream,core||stream||strombosia postulata,strombosia postulata,OMO_STR_0024,Strombosia postulata,42.6,35.2,1425.9,LINK_TAXONOMICALLY_SECURE_WITH_ABUNDANCE_DISCREPANCY,TAXONOMICALLY_SECURE_ABUNDANCE_DISCREPANCY,True,42.6,35.2,1425.9,1
CsP7,Core,Stream,Strombosia postulata,2,strombosia postulata,core,stream,core||stream||strombosia postulata,strombosia postulata,OMO_STR_0024,Strombosia postulata,42.6,35.2,1425.9,LINK_TAXONOMICALLY_SECURE_WITH_ABUNDANCE_DISCREPANCY,TAXONOMICALLY_SECURE_ABUNDANCE_DISCREPANCY,True,85.2,70.4,2851.8,2
CsP8,Core,Stream,Strombosia postulata,2,strombosia postulata,core,stream,core||stream||strombosia postulata,strombosia postulata,OMO_STR_0024,Strombosia postulata,42.6,35.2,1425.9,LINK_TAXONOMICALLY_SECURE_WITH_ABUNDANCE_DISCREPANCY,TAXONOMICALLY_SECURE_ABUNDANCE_DISCREPANCY,True,85.2,70.4,2851.8,2
CsP10,Core,Stream,Strombosia postulata,2,strombosia postulata,core,stream,core||stream||strombosia postulata,strombosia postulata,OMO_STR_0024,Strombosia postulata,42.6,35.2,1425.9,LINK_TAXONOMICALLY_SECURE_WITH_ABUNDANCE_DISCREPANCY,TAXONOMICALLY_SECURE_ABUNDANCE_DISCREPANCY,True,85.2,70.4,2851.8,2
BmP2,Buffer,Major River,Strombosia postulata,1,strombosia postulata,buffer,major river,buffer||major river||strombosia postulata,strombosia postulata,OMO_STR_0099,Strombosia postulata,29.3,26.0,674.5,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,29.3,26.0,674.5,1
BmP3,Buffer,Major River,Strombosia postulata,1,strombosia postulata,buffer,major river,buffer||major river||strombosia postulata,strombosia postulata,OMO_STR_0099,Strombosia postulata,29.3,26.0,674.5,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,29.3,26.0,674.5,1
BmP4,Buffer,Major River,Strombosia postulata,1,strombosia postulata,buffer,major river,buffer||major river||strombosia postulata,strombosia postulata,OMO_STR_0099,Strombosia postulata,29.3,26.0,674.5,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,29.3,26.0,674.5,1
BmP6,Buffer,Major River,Strombosia postulata,2,strombosia postulata,buffer,major river,buffer||major river||strombosia postulata,strombosia postulata,OMO_STR_0099,Strombosia postulata,29.3,26.0,674.5,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,58.6,52.0,1349.0,2
BmP9,Buffer,Major River,Strombosia postulata,1,strombosia postulata,buffer,major river,buffer||major river||strombosia postulata,strombosia postulata,OMO_STR_0099,Strombosia postulata,29.3,26.0,674.5,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,29.3,26.0,674.5,1
CuP2,Core,Upland,Baphia nitida,1,baphia nitida,core,upland,core||upland||baphia nitida,baphia nitida,OMO_STR_0053,Baphia nitida,17.8,19.3,248.9,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,17.8,19.3,248.9,1
CuP5,Core,Upland,Baphia nitida,1,baphia nitida,core,upland,core||upland||baphia nitida,baphia nitida,OMO_STR_0053,Baphia nitida,17.8,19.3,248.9,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,17.8,19.3,248.9,1
CuP9,Core,Upland,Baphia nitida,3,baphia nitida,core,upland,core||upland||baphia nitida,baphia nitida,OMO_STR_0053,Baphia nitida,17.8,19.3,248.9,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,53.400000000000006,57.900000000000006,746.7,3
CuP10,Core,Upland,Baphia nitida,1,baphia nitida,core,upland,core||upland||baphia nitida,baphia nitida,OMO_STR_0053,Baphia nitida,17.8,19.3,248.9,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,17.8,19.3,248.9,1
CuP1,Core,Upland,Cola species,1,cola species,core,upland,core||upland||cola species,cola species,,,,,,,,False,,,,0
CuP9,Core,Upland,Cola species,1,cola species,core,upland,core||upland||cola species,cola species,,,,,,,,False,,,,0
CuP5,Core,Upland,Diospyrous mespiliformis,1,diospyrous mespiliformis,core,upland,core||upland||diospyrous mespiliformis,diospyrous mespiliformis,OMO_STR_0057,Diospyrous mespiliformis,24.2,26.0,460.1,LINK_TAXONOMICALLY_SECURE_WITH_ABUNDANCE_DISCREPANCY,TAXONOMICALLY_SECURE_ABUNDANCE_DISCREPANCY,True,24.2,26.0,460.1,1
CuP6,Core,Upland,Diospyrous mespiliformis,1,diospyrous mespiliformis,core,upland,core||upland||diospyrous mespiliformis,diospyrous mespiliformis,OMO_STR_0057,Diospyrous mespiliformis,24.2,26.0,460.1,LINK_TAXONOMICALLY_SECURE_WITH_ABUNDANCE_DISCREPANCY,TAXONOMICALLY_SECURE_ABUNDANCE_DISCREPANCY,True,24.2,26.0,460.1,1
CuP7,Core,Upland,Diospyrous mespiliformis,1,diospyrous mespiliformis,core,upland,core||upland||diospyrous mespiliformis,diospyrous mespiliformis,OMO_STR_0057,Diospyrous mespiliformis,24.2,26.0,460.1,LINK_TAXONOMICALLY_SECURE_WITH_ABUNDANCE_DISCREPANCY,TAXONOMICALLY_SECURE_ABUNDANCE_DISCREPANCY,True,24.2,26.0,460.1,1
CuP8,Core,Upland,Diospyrous mespiliformis,1,diospyrous mespiliformis,core,upland,core||upland||diospyrous mespiliformis,diospyrous mespiliformis,OMO_STR_0057,Diospyrous mespiliformis,24.2,26.0,460.1,LINK_TAXONOMICALLY_SECURE_WITH_ABUNDANCE_DISCREPANCY,TAXONOMICALLY_SECURE_ABUNDANCE_DISCREPANCY,True,24.2,26.0,460.1,1
CuP5,Core,Upland,Garcinia kola,1,garcinia kola,core,upland,core||upland||garcinia kola,garcinia kola,OMO_STR_0059,Garcinia kola,26.4,27.2,547.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,26.4,27.2,547.6,1
CuP6,Core,Upland,Garcinia kola,2,garcinia kola,core,upland,core||upland||garcinia kola,garcinia kola,OMO_STR_0059,Garcinia kola,26.4,27.2,547.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,52.8,54.4,1095.2,2
CuP8,Core,Upland,Garcinia kola,1,garcinia kola,core,upland,core||upland||garcinia kola,garcinia kola,OMO_STR_0059,Garcinia kola,26.4,27.2,547.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,26.4,27.2,547.6,1
BuP4,Buffer,Upland,Garcinia kola,1,garcinia kola,buffer,upland,buffer||upland||garcinia kola,garcinia kola,OMO_STR_0147,Garcinia kola,27.7,27.7,602.8,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,27.7,27.7,602.8,1
BuP8,Buffer,Upland,Garcinia kola,1,garcinia kola,buffer,upland,buffer||upland||garcinia kola,garcinia kola,OMO_STR_0147,Garcinia kola,27.7,27.7,602.8,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,27.7,27.7,602.8,1
BuP10,Buffer,Upland,Garcinia kola,1,garcinia kola,buffer,upland,buffer||upland||garcinia kola,garcinia kola,OMO_STR_0147,Garcinia kola,27.7,27.7,602.8,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,27.7,27.7,602.8,1
CuP5,Core,Upland,Hildegardia barteri,1,hildegardia barteri,core,upland,core||upland||hildegardia barteri,hildegardia barteri,OMO_STR_0060,Hildegardia barteri,23.0,21.2,415.6,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,23.0,21.2,415.6,1
CuP7,Core,Upland,Hildegardia barteri,1,hildegardia barteri,core,upland,core||upland||hildegardia barteri,hildegardia barteri,OMO_STR_0060,Hildegardia barteri,23.0,21.2,415.6,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,23.0,21.2,415.6,1
CuP9,Core,Upland,Hildegardia barteri,1,hildegardia barteri,core,upland,core||upland||hildegardia barteri,hildegardia barteri,OMO_STR_0060,Hildegardia barteri,23.0,21.2,415.6,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,23.0,21.2,415.6,1
CuP4,Core,Upland,Lecaniodiscus cupaniodes,1,lecaniodiscus cupaniodes,core,upland,core||upland||lecaniodiscus cupaniodes,lecaniodiscus cupaniodes,OMO_STR_0061,Lecaniodiscus cupaniodes,18.0,18.2,254.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,18.0,18.2,254.5,1
CuP9,Core,Upland,Lecaniodiscus cupaniodes,1,lecaniodiscus cupaniodes,core,upland,core||upland||lecaniodiscus cupaniodes,lecaniodiscus cupaniodes,OMO_STR_0061,Lecaniodiscus cupaniodes,18.0,18.2,254.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,18.0,18.2,254.5,1
CuP10,Core,Upland,Lecaniodiscus cupaniodes,1,lecaniodiscus cupaniodes,core,upland,core||upland||lecaniodiscus cupaniodes,lecaniodiscus cupaniodes,OMO_STR_0061,Lecaniodiscus cupaniodes,18.0,18.2,254.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,18.0,18.2,254.5,1
BmP2,Buffer,Major River,Lecaniodiscus cupaniodes,1,lecaniodiscus cupaniodes,buffer,major river,buffer||major river||lecaniodiscus cupaniodes,lecaniodiscus cupaniodes,OMO_STR_0089,Lecaniodiscus cupaniodes,10.8,9.8,91.64,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,10.8,9.8,91.64,1
BmP8,Buffer,Major River,Lecaniodiscus cupaniodes,1,lecaniodiscus cupaniodes,buffer,major river,buffer||major river||lecaniodiscus cupaniodes,lecaniodiscus cupaniodes,OMO_STR_0089,Lecaniodiscus cupaniodes,10.8,9.8,91.64,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,10.8,9.8,91.64,1
BuP2,Buffer,Upland,Lecaniodiscus cupaniodes,1,lecaniodiscus cupaniodes,buffer,upland,buffer||upland||lecaniodiscus cupaniodes,lecaniodiscus cupaniodes,OMO_STR_0149,lecaniodiscus cupaniodes,32.2,33.2,814.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,32.2,33.2,814.6,1
BuP6,Buffer,Upland,Lecaniodiscus cupaniodes,1,lecaniodiscus cupaniodes,buffer,upland,buffer||upland||lecaniodiscus cupaniodes,lecaniodiscus cupaniodes,OMO_STR_0149,lecaniodiscus cupaniodes,32.2,33.2,814.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,32.2,33.2,814.6,1
BuP10,Buffer,Upland,Lecaniodiscus cupaniodes,1,lecaniodiscus cupaniodes,buffer,upland,buffer||upland||lecaniodiscus cupaniodes,lecaniodiscus cupaniodes,OMO_STR_0149,lecaniodiscus cupaniodes,32.2,33.2,814.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,32.2,33.2,814.6,1
CuP1,Core,Upland,Maesobotrya barteri,1,maesobotrya barteri,core,upland,core||upland||maesobotrya barteri,maesobotrya barteri,OMO_STR_0064,Maesobotrya barteri,22.4,23.3,394.2,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,22.4,23.3,394.2,1
CuP3,Core,Upland,Maesobotrya barteri,1,maesobotrya barteri,core,upland,core||upland||maesobotrya barteri,maesobotrya barteri,OMO_STR_0064,Maesobotrya barteri,22.4,23.3,394.2,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,22.4,23.3,394.2,1
CuP4,Core,Upland,Maesobotrya barteri,3,maesobotrya barteri,core,upland,core||upland||maesobotrya barteri,maesobotrya barteri,OMO_STR_0064,Maesobotrya barteri,22.4,23.3,394.2,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,67.19999999999999,69.9,1182.6,3
CuP5,Core,Upland,Maesobotrya barteri,2,maesobotrya barteri,core,upland,core||upland||maesobotrya barteri,maesobotrya barteri,OMO_STR_0064,Maesobotrya barteri,22.4,23.3,394.2,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,44.8,46.6,788.4,2
CuP9,Core,Upland,Maesobotrya barteri,1,maesobotrya barteri,core,upland,core||upland||maesobotrya barteri,maesobotrya barteri,OMO_STR_0064,Maesobotrya barteri,22.4,23.3,394.2,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,22.4,23.3,394.2,1
CuP10,Core,Upland,Maesobotrya barteri,1,maesobotrya barteri,core,upland,core||upland||maesobotrya barteri,maesobotrya barteri,OMO_STR_0064,Maesobotrya barteri,22.4,23.3,394.2,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,22.4,23.3,394.2,1
CuP4,Core,Upland,Nauclea diderrichi,1,nauclea diderrichi,core,upland,core||upland||nauclea diderrichi,nauclea diderrichi,OMO_STR_0065,Nauclea diderrichi,24.0,27.7,452.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,24.0,27.7,452.5,1
CuP6,Core,Upland,Nauclea diderrichi,1,nauclea diderrichi,core,upland,core||upland||nauclea diderrichi,nauclea diderrichi,OMO_STR_0065,Nauclea diderrichi,24.0,27.7,452.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,24.0,27.7,452.5,1
CuP9,Core,Upland,Nauclea diderrichi,1,nauclea diderrichi,core,upland,core||upland||nauclea diderrichi,nauclea diderrichi,OMO_STR_0065,Nauclea diderrichi,24.0,27.7,452.5,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,24.0,27.7,452.5,1
BsP5,Buffer,Stream,Nauclea diderrichi,2,nauclea diderrichi,buffer,stream,buffer||stream||nauclea diderrichi,nauclea diderrichi,OMO_STR_0123,Nauclea diderrichi,28.4,29.7,633.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,56.8,59.4,1267.4,2
BsP8,Buffer,Stream,Nauclea diderrichi,3,nauclea diderrichi,buffer,stream,buffer||stream||nauclea diderrichi,nauclea diderrichi,OMO_STR_0123,Nauclea diderrichi,28.4,29.7,633.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,85.19999999999999,89.1,1901.1000000000001,3
BsP9,Buffer,Stream,Nauclea diderrichi,2,nauclea diderrichi,buffer,stream,buffer||stream||nauclea diderrichi,nauclea diderrichi,OMO_STR_0123,Nauclea diderrichi,28.4,29.7,633.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,56.8,59.4,1267.4,2
BsP10,Buffer,Stream,Nauclea diderrichi,2,nauclea diderrichi,buffer,stream,buffer||stream||nauclea diderrichi,nauclea diderrichi,OMO_STR_0123,Nauclea diderrichi,28.4,29.7,633.7,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,56.8,59.4,1267.4,2
CuP1,Core,Upland,Nesogordonia papaverifera,1,nesogordonia papaverifera,core,upland,core||upland||nesogordonia papaverifera,nesogordonia papaverifera,OMO_STR_0066,Nesogordonia papaverifera,32.7,34.1,840.1,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,32.7,34.1,840.1,1
CuP2,Core,Upland,Nesogordonia papaverifera,2,nesogordonia papaverifera,core,upland,core||upland||nesogordonia papaverifera,nesogordonia papaverifera,OMO_STR_0066,Nesogordonia papaverifera,32.7,34.1,840.1,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,65.4,68.2,1680.2,2
CuP3,Core,Upland,Nesogordonia papaverifera,3,nesogordonia papaverifera,core,upland,core||upland||nesogordonia papaverifera,nesogordonia papaverifera,OMO_STR_0066,Nesogordonia papaverifera,32.7,34.1,840.1,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,98.10000000000001,102.30000000000001,2520.3,3
CuP4,Core,Upland,Nesogordonia papaverifera,1,nesogordonia papaverifera,core,upland,core||upland||nesogordonia papaverifera,nesogordonia papaverifera,OMO_STR_0066,Nesogordonia papaverifera,32.7,34.1,840.1,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,32.7,34.1,840.1,1
CuP5,Core,Upland,Nesogordonia papaverifera,2,nesogordonia papaverifera,core,upland,core||upland||nesogordonia papaverifera,nesogordonia papaverifera,OMO_STR_0066,Nesogordonia papaverifera,32.7,34.1,840.1,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,65.4,68.2,1680.2,2
CuP8,Core,Upland,Nesogordonia papaverifera,2,nesogordonia papaverifera,core,upland,core||upland||nesogordonia papaverifera,nesogordonia papaverifera,OMO_STR_0066,Nesogordonia papaverifera,32.7,34.1,840.1,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,65.4,68.2,1680.2,2
CuP9,Core,Upland,Nesogordonia papaverifera,1,nesogordonia papaverifera,core,upland,core||upland||nesogordonia papaverifera,nesogordonia papaverifera,OMO_STR_0066,Nesogordonia papaverifera,32.7,34.1,840.1,VALIDATED_CANONICAL_RESCUE,BASELINE_ACCEPTED,True,32.7,34.1,840.1,1
BmP3,Buffer,Major River,Nesogordonia papaverifera,1,nesogordonia papaverifera,buffer,major river,buffer||major river||nesogordonia papaverifera,nesogordonia papaverifera,OMO_STR_0092,Nesogordonia papaverifera,84.0,62.4,5544.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,84.0,62.4,5544.0,1
CuP2,Core,Upland,Pterocarpus osun,1,pterocarpus osun,core,upland,core||upland||pterocarpus osun,pterocarpus osun,OMO_STR_0067,Pterocarpus osun,41.5,42.6,1353.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,41.5,42.6,1353.0,1
CuP7,Core,Upland,Pterocarpus osun,1,pterocarpus osun,core,upland,core||upland||pterocarpus osun,pterocarpus osun,OMO_STR_0067,Pterocarpus osun,41.5,42.6,1353.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,41.5,42.6,1353.0,1
CuP10,Core,Upland,Pterocarpus osun,1,pterocarpus osun,core,upland,core||upland||pterocarpus osun,pterocarpus osun,OMO_STR_0067,Pterocarpus osun,41.5,42.6,1353.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,41.5,42.6,1353.0,1
BsP4,Buffer,Stream,Pterocarpus osun,1,pterocarpus osun,buffer,stream,buffer||stream||pterocarpus osun,pterocarpus osun,OMO_STR_0126,Pterocarpus osun,17.0,13.8,227.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,17.0,13.8,227.0,1
CuP5,Core,Upland,Rinorea dentata,1,rinorea dentata,core,upland,core||upland||rinorea dentata,rinorea dentata,OMO_STR_0070,Rinorea dentata,19.2,20.0,289.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,19.2,20.0,289.6,1
CuP7,Core,Upland,Rinorea dentata,3,rinorea dentata,core,upland,core||upland||rinorea dentata,rinorea dentata,OMO_STR_0070,Rinorea dentata,19.2,20.0,289.6,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,57.599999999999994,60.0,868.8000000000001,3
CuP1,Core,Upland,Scotellia coriaceae,1,scotellia coriaceae,core,upland,core||upland||scotellia coriaceae,scotellia coriaceae,OMO_STR_0071,Scotellia coriaceae,21.1,22.6,349.8,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,21.1,22.6,349.8,1
CuP3,Core,Upland,Scotellia coriaceae,4,scotellia coriaceae,core,upland,core||upland||scotellia coriaceae,scotellia coriaceae,OMO_STR_0071,Scotellia coriaceae,21.1,22.6,349.8,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,84.4,90.4,1399.2,4
CuP4,Core,Upland,Scotellia coriaceae,7,scotellia coriaceae,core,upland,core||upland||scotellia coriaceae,scotellia coriaceae,OMO_STR_0071,Scotellia coriaceae,21.1,22.6,349.8,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,147.70000000000002,158.20000000000002,2448.6,7
CuP5,Core,Upland,Scotellia coriaceae,4,scotellia coriaceae,core,upland,core||upland||scotellia coriaceae,scotellia coriaceae,OMO_STR_0071,Scotellia coriaceae,21.1,22.6,349.8,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,84.4,90.4,1399.2,4
CuP6,Core,Upland,Scotellia coriaceae,1,scotellia coriaceae,core,upland,core||upland||scotellia coriaceae,scotellia coriaceae,OMO_STR_0071,Scotellia coriaceae,21.1,22.6,349.8,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,21.1,22.6,349.8,1
CuP7,Core,Upland,Scotellia coriaceae,4,scotellia coriaceae,core,upland,core||upland||scotellia coriaceae,scotellia coriaceae,OMO_STR_0071,Scotellia coriaceae,21.1,22.6,349.8,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,84.4,90.4,1399.2,4
CuP9,Core,Upland,Scotellia coriaceae,1,scotellia coriaceae,core,upland,core||upland||scotellia coriaceae,scotellia coriaceae,OMO_STR_0071,Scotellia coriaceae,21.1,22.6,349.8,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,21.1,22.6,349.8,1
CuP10,Core,Upland,Scotellia coriaceae,3,scotellia coriaceae,core,upland,core||upland||scotellia coriaceae,scotellia coriaceae,OMO_STR_0071,Scotellia coriaceae,21.1,22.6,349.8,ACCEPTED_STRONG_ORTHOGRAPHIC_AND_ABUNDANCE_EVIDENCE,ORTHOGRAPHIC_AND_ABUNDANCE_SUPPORTED,True,63.300000000000004,67.80000000000001,1049.4,3
CuP1,Core,Upland,Terminalia superba,1,terminalia superba,core,upland,core||upland||terminalia superba,terminalia superba,OMO_STR_0074,Terminalia superba,36.4,30.0,1041.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,36.4,30.0,1041.0,1
CuP8,Core,Upland,Terminalia superba,2,terminalia superba,core,upland,core||upland||terminalia superba,terminalia superba,OMO_STR_0074,Terminalia superba,36.4,30.0,1041.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,72.8,60.0,2082.0,2
CuP10,Core,Upland,Terminalia superba,1,terminalia superba,core,upland,core||upland||terminalia superba,terminalia superba,OMO_STR_0074,Terminalia superba,36.4,30.0,1041.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,36.4,30.0,1041.0,1
BsP5,Buffer,Stream,Terminalia superba,1,terminalia superba,buffer,stream,buffer||stream||terminalia superba,terminalia superba,OMO_STR_0133,Terminalia superba,38.5,39.7,1164.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,38.5,39.7,1164.0,1
BsP8,Buffer,Stream,Terminalia superba,1,terminalia superba,buffer,stream,buffer||stream||terminalia superba,terminalia superba,OMO_STR_0133,Terminalia superba,38.5,39.7,1164.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,38.5,39.7,1164.0,1
BsP9,Buffer,Stream,Terminalia superba,1,terminalia superba,buffer,stream,buffer||stream||terminalia superba,terminalia superba,OMO_STR_0133,Terminalia superba,38.5,39.7,1164.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,38.5,39.7,1164.0,1
BuP4,Buffer,Upland,Terminalia superba,11,terminalia superba,buffer,upland,buffer||upland||terminalia superba,terminalia superba,OMO_STR_0159,Terminalia superba,29.7,35.8,693.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,326.7,393.79999999999995,7623.0,11
BuP6,Buffer,Upland,Terminalia superba,1,terminalia superba,buffer,upland,buffer||upland||terminalia superba,terminalia superba,OMO_STR_0159,Terminalia superba,29.7,35.8,693.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,29.7,35.8,693.0,1
BuP9,Buffer,Upland,Terminalia superba,1,terminalia superba,buffer,upland,buffer||upland||terminalia superba,terminalia superba,OMO_STR_0159,Terminalia superba,29.7,35.8,693.0,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,29.7,35.8,693.0,1
TmP4,Transition,Major River,Terminalia superba,1,terminalia superba,transition,major river,transition||major river||terminalia superba,terminalia superba,OMO_STR_0187,Terminalia superba,30.1,31.3,711.8,EXACT_NORMALIZED_SOURCE_KEY,BASELINE_ACCEPTED,True,30.1,31.3,711.8,1
